target_period,target_date,actual_main_numbers,actual_second_zone,predicted_main_numbers,predicted_second_zone,overlap_numbers,top1_main_hits,top1_second_hit,best_of_6_main_hits,any_of_6_second_hit,best_of_6_total_hits,predicted_odd_even,actual_odd_even,predicted_low_high,actual_low_high,predicted_sum,actual_sum,predicted_spread,actual_spread,predicted_max_run,actual_max_run,top1_score,top_signals,failure_tags
114000091,2025/11/13,02 09 11 15 26 34,04,02 07 08 14 24 38,02,02,1,0,1,0,1,1-5,3-3,4-2,4-2,93,97,36,32,2,1,4.9224,38 07 24,"main_one_hit,second_miss,run_pattern_mismatch,odd_even_bias"
114000092,2025/11/17,17 18 19 28 34 36,06,03 07 14 16 20 24,05,,0,0,1,0,1,2-4,2-4,4-2,3-3,84,152,21,19,1,3,5.4318,07 24 14,"main_zero_hit,second_miss,run_pattern_mismatch,sum_gap_large"
114000093,2025/11/20,03 08 17 20 31 35,07,03 04 07 14 16 38,02,03,1,0,1,0,1,2-4,4-2,5-1,3-3,82,114,35,32,2,1,5.5337,38 07 14,"main_one_hit,second_miss,run_pattern_mismatch,odd_even_bias,low_high_bias,sum_gap_large"
114000094,2025/11/24,07 09 19 20 33 34,07,03 07 14 20 24 38,05,07 20,2,0,2,0,2,2-4,4-2,3-3,3-3,106,122,35,27,1,2,5.5588,38 07 24,"second_miss,run_pattern_mismatch,odd_even_bias"
114000095,2025/11/27,04 09 16 26 33 35,02,06 14 16 20 24 38,02,16,1,1,2,1,3,0-6,3-3,3-3,3-3,118,123,32,31,1,1,5.4118,38 24 14,"main_one_hit,second_hit,odd_even_bias"
114000096,2025/12/01,05 07 08 11 32 37,02,11 14 19 20 24 38,02,11,1,1,1,1,2,2-4,4-2,3-3,4-2,126,100,27,32,2,2,5.143,38 24 14,"main_one_hit,second_hit,odd_even_bias,sum_gap_large"
114000097,2025/12/04,03 06 07 10 29 33,01,01 14 16 20 24 38,02,,0,0,2,0,2,1-5,4-2,3-3,4-2,113,88,37,30,2,2,5.5244,38 24 14,"main_zero_hit,second_miss,odd_even_bias,sum_gap_large"
114000098,2025/12/08,05 14 15 20 32 37,02,01 14 20 22 24 38,02,14 20,2,1,2,1,3,1-5,3-3,2-4,3-3,119,123,37,32,2,2,5.9087,38 24 14,"second_hit,odd_even_bias"
114000099,2025/12/11,05 06 11 15 22 37,07,07 11 16 20 24 38,02,11,1,0,1,0,1,2-4,4-2,3-3,4-2,116,96,31,32,1,2,5.2054,38 24 20,"main_one_hit,second_miss,run_pattern_mismatch,odd_even_bias"
114000100,2025/12/15,19 26 28 31 32 34,06,03 04 07 20 24 38,03,,0,0,1,0,1,2-4,2-4,3-3,1-5,96,170,35,15,2,2,5.1417,38 24 20,"main_zero_hit,second_miss,low_high_bias,sum_gap_large,spread_gap_large"
114000101,2025/12/18,08 15 16 21 29 37,05,03 14 15 20 24 38,02,15,1,0,1,1,1,2-4,4-2,3-3,3-3,114,126,35,29,2,2,5.3391,38 24 20,"main_one_hit,second_miss,odd_even_bias"
114000102,2025/12/22,05 16 21 25 32 34,08,01 11 15 20 24 38,02,,0,0,0,0,0,3-3,3-3,3-3,2-4,109,133,37,29,2,1,5.2735,24 38 20,"main_zero_hit,second_miss,run_pattern_mismatch"
114000103,2025/12/25,06 12 21 22 28 34,08,04 14 16 20 24 38,02,,0,0,1,0,1,0-6,1-5,3-3,2-4,116,123,34,28,1,2,5.3781,24 38 20,"main_zero_hit,second_miss,run_pattern_mismatch"
114000104,2025/12/29,01 03 09 11 18 32,06,04 14 19 20 24 38,02,,0,0,2,0,2,1-5,4-2,3-3,5-1,119,74,34,31,2,1,5.1085,24 38 20,"main_zero_hit,second_miss,run_pattern_mismatch,odd_even_bias,low_high_bias,sum_gap_large"
115000001,2026/01/01,07 14 22 23 31 35,01,03 07 14 16 24 38,02,07 14,2,0,2,0,2,2-4,4-2,4-2,2-4,102,132,35,28,1,2,5.0704,24 38 14,"second_miss,run_pattern_mismatch,odd_even_bias,low_high_bias,sum_gap_large"
115000002,2026/01/05,11 14 19 25 34 37,04,04 15 20 24 26 38,02,,0,0,2,0,2,1-5,4-2,2-4,3-3,127,140,34,26,1,1,5.3353,24 38 20,"main_zero_hit,second_miss,odd_even_bias"
115000003,2026/01/08,07 17 25 26 27 33,03,01 11 15 20 24 38,02,,0,0,1,0,1,3-3,5-1,3-3,2-4,109,135,37,26,2,3,5.1753,38 24 20,"main_zero_hit,second_miss,run_pattern_mismatch,odd_even_bias,sum_gap_large,spread_gap_large"
115000004,2026/01/12,01 09 14 17 33 38,03,03 07 11 20 24 38,02,38,1,0,2,0,2,3-3,4-2,3-3,4-2,103,112,35,37,1,2,5.8524,38 24 20,"main_one_hit,second_miss,run_pattern_mismatch"
115000005,2026/01/15,08 10 16 26 31 38,05,04 07 14 15 20 24,02,,0,0,1,1,2,2-4,1-5,4-2,3-3,84,129,20,30,2,1,5.693,24 20 04,"main_zero_hit,second_miss,run_pattern_mismatch,sum_gap_large,spread_gap_large"
