遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,特別號
大樂透,99000019,2010/03/05,186348250,3726965,159325886,03,15,21,22,35,38,04
大樂透,99000020,2010/03/09,154347350,3086947,152054666,05,07,12,14,16,36,04
大樂透,99000021,2010/03/12,178109550,3562191,97960252,18,19,23,31,35,38,22
大樂透,99000022,2010/03/16,165200900,3304018,138092179,26,36,37,39,41,46,04
大樂透,99000023,2010/03/19,178115600,3562312,176937973,05,08,18,22,29,49,47
大樂透,99000024,2010/03/23,166539100,3330782,210236390,11,22,28,35,37,48,49
大樂透,99000025,2010/03/26,177094550,3541891,255071887,09,17,19,23,35,36,34
大樂透,99000026,2010/03/30,176631600,3532632,294118530,16,37,41,46,47,49,14
大樂透,99000027,2010/04/02,148747450,2974949,81811097,01,06,16,21,41,48,12
大樂透,99000028,2010/04/06,133378800,2667576,109021900,09,23,27,28,31,41,44
大樂透,99000029,2010/04/09,164580950,3291619,157187411,04,05,29,36,40,49,26
大樂透,99000030,2010/04/13,146550400,2931008,145949971,12,14,34,42,46,49,25
大樂透,99000031,2010/04/16,156581400,3131628,86119770,01,24,30,31,34,40,43
大樂透,99000032,2010/04/20,146188300,2923766,148584438,02,07,21,23,32,41,42
大樂透,99000033,2010/04/23,139598250,2791965,143895336,03,04,30,45,47,49,27
大樂透,99000034,2010/04/27,138469550,2769391,81260895,12,14,16,34,35,48,43
大樂透,99000035,2010/04/30,151759750,3035195,124257821,08,35,36,37,39,44,20
大樂透,99000036,2010/05/04,139693550,2793871,157472113,04,15,23,32,34,35,18
大樂透,99000037,2010/05/07,149952900,2999058,178735050,19,23,28,32,38,49,20
大樂透,99000038,2010/05/11,151730000,3034600,214523530,11,13,29,33,42,45,02
大樂透,99000039,2010/05/14,163957100,3279142,254416489,03,06,16,21,28,47,18
大樂透,99000040,2010/05/18,161169550,3223391,290795734,03,06,14,27,28,33,05
大樂透,99000041,2010/05/21,176733150,3534663,342081648,04,12,16,27,44,47,39
大樂透,99000042,2010/05/25,201933900,4038678,391829027,01,20,30,32,34,43,03
大樂透,99000043,2010/05/28,140198050,2803961,84331125,03,18,19,20,26,43,10
大樂透,99000044,2010/06/01,133667250,2673345,106710112,02,05,15,28,35,40,01
大樂透,99000045,2010/06/04,138055050,2761101,137946726,11,15,27,28,37,39,04
大樂透,99000046,2010/06/08,142754250,2855085,172120682,08,24,25,40,42,46,10
大樂透,99000047,2010/06/11,156676100,3133522,216569300,01,20,21,27,42,43,26
大樂透,99000048,2010/06/15,151966150,3039323,246426287,02,04,17,20,27,44,24
大樂透,99000049,2010/06/18,173886550,3477731,294002160,02,05,15,20,26,48,08
大樂透,99000050,2010/06/22,123730950,2474619,68052022,09,15,26,28,36,42,40
大樂透,99000051,2010/06/25,137913500,2758270,103300937,11,24,27,39,46,47,20
大樂透,99000052,2010/06/29,133886300,2677726,138087145,01,04,11,18,20,48,05
大樂透,99000053,2010/07/02,145163550,2903271,179641018,07,10,20,23,32,45,17
大樂透,99000054,2010/07/06,141275750,2825515,199260649,05,11,21,25,43,48,31
大樂透,99000055,2010/07/09,162617800,3252356,243858480,11,24,25,32,33,35,23
大樂透,99000056,2010/07/13,130115850,2602317,77448510,02,05,08,15,31,34,12
大樂透,99000057,2010/07/16,138919750,2778395,104378981,16,17,18,20,32,45,09
大樂透,99000058,2010/07/20,137944950,2758899,141042219,05,22,23,27,29,43,47
大樂透,99000059,2010/07/23,148916100,2978322,182672460,08,15,22,42,43,49,07
大樂透,99000060,2010/07/27,136779550,2735591,216866186,03,15,33,38,44,49,30
大樂透,99000061,2010/07/30,162186250,3243725,267857338,08,11,12,14,23,36,45
大樂透,99000062,2010/08/03,160288400,3205768,280957892,03,13,15,25,29,49,09
大樂透,99000063,2010/08/06,195134700,3902694,337205436,10,19,21,22,28,47,39
大樂透,99000064,2010/08/10,228781600,4575632,399699988,03,24,25,28,38,40,11
大樂透,99000065,2010/08/13,273179650,5463593,476685869,02,13,22,30,36,48,09
大樂透,99000066,2010/08/17,133316600,2666332,73324130,06,14,18,19,20,42,09
大樂透,99000067,2010/08/20,151968050,3039361,118566429,08,21,28,33,38,44,27
大樂透,99000068,2010/08/24,142249200,2844984,142683038,06,08,30,45,47,48,29
大樂透,99000069,2010/08/27,156919650,3138393,190132012,08,14,27,30,42,47,29
大樂透,99000070,2010/08/31,149143300,2982866,228400426,04,07,20,23,31,43,47
大樂透,99000071,2010/09/03,195012200,3900244,291744764,05,07,18,20,38,47,37
大樂透,99000072,2010/09/07,154002800,3080056,107805905,03,04,08,16,41,43,22
大樂透,99000073,2010/09/10,143225700,2864514,114452800,10,14,18,41,42,49,24
大樂透,99000074,2010/09/14,132203700,2644074,142065346,01,02,19,22,26,44,03
大樂透,99000075,2010/09/17,143626000,2872520,182605538,12,13,24,34,35,39,14
大樂透,99000076,2010/09/21,136399950,2727999,215087049,01,22,35,38,39,45,08
大樂透,99000077,2010/09/24,132409850,2648197,72825417,02,08,29,36,42,44,22
大樂透,99000078,2010/09/28,125345200,2506904,99299273,03,04,19,22,32,40,11
大樂透,99000079,2010/10/01,133952900,2679058,144392624,08,12,23,37,38,48,20
大樂透,99000080,2010/10/05,130193850,2603877,76150293,14,16,21,32,35,43,49
大樂透,99000081,2010/10/08,143351250,2867025,117898439,03,11,14,39,41,48,06
大樂透,99000082,2010/10/12,137944550,2758891,154314178,08,09,10,20,31,40,25
大樂透,99000083,2010/10/15,150200700,3004014,175530969,01,11,20,28,30,46,10
大樂透,99000084,2010/10/19,138393100,2767862,202338176,12,21,27,35,36,37,08
大樂透,99000085,2010/10/22,132042850,2640857,72623567,01,04,08,13,18,49,03
大樂透,99000086,2010/10/26,128308500,2566170,99738087,03,14,22,35,43,44,26
大樂透,99000087,2010/10/29,136904250,2738085,133911464,04,13,19,26,27,28,33
大樂透,99000088,2010/11/02,135159800,2703196,164031628,04,05,21,34,36,39,28
大樂透,99000089,2010/11/05,148667600,2973352,202401070,05,08,13,16,28,47,46
大樂透,99000090,2010/11/09,152203450,3044069,238124859,05,07,21,30,31,36,49
大樂透,99000091,2010/11/12,173494250,3469885,290889113,03,10,23,36,37,39,15
大樂透,99000092,2010/11/16,168904100,3378082,322126582,02,07,10,12,15,43,22
大樂透,99000093,2010/11/19,209455900,4189118,387200897,03,06,40,43,44,45,41
大樂透,99000094,2010/11/23,139351300,2787026,76643215,02,03,26,30,32,48,41
大樂透,99000095,2010/11/26,148672400,2973448,114435776,18,22,23,35,44,49,26
大樂透,99000096,2010/11/30,137120950,2742419,147784010,07,08,24,34,36,38,16
大樂透,99000097,2010/12/03,153163900,3063278,180621734,17,23,33,38,43,48,19
大樂透,99000098,2010/12/07,149378900,2987578,215009308,21,22,30,37,38,49,34
大樂透,99000099,2010/12/10,168709650,3374193,260900461,01,17,22,26,29,33,03
大樂透,99000100,2010/12/14,171999950,3439999,301661364,15,16,17,20,32,41,08
大樂透,99000101,2010/12/17,178416050,3568321,351801027,09,25,28,30,35,41,12
大樂透,99000102,2010/12/21,216896500,4337930,406156781,01,12,23,35,38,45,26
大樂透,99000103,2010/12/24,146022400,2920448,80312320,16,27,39,43,48,49,01
大樂透,99000104,2010/12/28,134026000,2680520,107857113,02,13,17,27,31,36,18
大樂透,99000105,2010/12/31,162838100,3256762,158797095,04,09,27,36,38,39,02
大樂透,100000001,2011/01/04,145916700,2918334,191858011,14,19,23,35,37,47,42
大樂透,100000002,2011/01/07,146355650,2927113,96000233,11,13,34,35,47,49,20
大樂透,100000003,2011/01/11,128881900,2577638,105794321,07,10,11,12,14,20,41
大樂透,100000004,2011/01/14,153902000,3078040,146447682,16,17,20,32,39,45,46
大樂透,100000005,2011/01/18,150117700,3002354,186619666,15,38,40,42,46,47,17
大樂透,100000006,2011/01/21,210203600,4204072,360504439,02,32,36,37,39,43,03
大樂透,100000007,2011/01/25,223189450,4463789,405073871,12,13,17,21,31,39,20
大樂透,100000008,2011/01/28,330695150,6613903,516020248,03,04,13,18,24,42,47
大樂透,100000009,2011/02/01,1326875350,26537507,1139707570,01,06,17,25,40,42,15
大樂透,100000010,2011/02/04,1758027050,35160541,1682205461,10,33,41,42,47,49,03
大樂透,100000011,2011/02/08,3013151950,60263039,2783011428,05,06,23,31,39,41,16
大樂透,100000012,2011/02/11,189098250,3781965,104004037,03,04,07,34,36,45,24
大樂透,100000013,2011/02/15,175921500,3518430,145890361,09,12,15,24,33,35,18
大樂透,100000014,2011/02/18,180626050,3612521,179390626,14,20,23,26,37,38,33
大樂透,100000015,2011/02/22,177897000,3557940,223110713,13,15,20,32,35,39,11
大樂透,100000016,2011/02/25,186321000,3726420,261012669,02,03,20,28,36,44,21
大樂透,100000017,2011/03/01,143474900,2869498,78911195,03,08,14,27,31,48,23
大樂透,100000018,2011/03/04,150509850,3010197,149291788,12,16,18,22,23,27,41
大樂透,100000019,2011/03/08,141901400,2838028,78045770,01,06,24,25,32,47,38
大樂透,100000020,2011/03/11,141820750,2836415,109523698,05,11,13,21,22,42,25
大樂透,100000021,2011/03/15,137205500,2744110,138258221,04,19,28,29,30,41,10
大樂透,100000022,2011/03/18,149227700,2984554,173863137,03,15,23,30,36,37,28
大樂透,100000023,2011/03/22,147688950,2953779,205022520,06,08,20,24,36,47,27
大樂透,100000024,2011/03/25,162574400,3251488,251572458,01,18,35,39,43,48,02
大樂透,100000025,2011/03/29,157904100,3158082,280057248,04,10,12,18,22,40,24
大樂透,100000026,2011/04/01,183951050,3679021,329730389,14,20,30,32,35,43,33
大樂透,100000027,2011/04/05,186434700,3728694,373941969,08,10,20,24,28,29,32
大樂透,100000028,2011/04/08,144143000,2882860,79278650,09,10,23,29,37,38,44
大樂透,100000029,2011/04/12,136590400,2731808,112702105,04,06,14,24,29,33,45
大樂透,100000030,2011/04/15,144487050,2889741,153551631,15,28,37,38,42,47,33
大樂透,100000031,2011/04/19,138066300,2761326,173302831,22,35,37,41,46,47,24
大樂透,100000032,2011/04/22,146630350,2932607,211658199,04,21,22,26,36,46,41
大樂透,100000033,2011/04/26,148451050,2969021,246544745,20,37,39,40,41,45,08
大樂透,100000034,2011/04/29,128048500,2560970,70426675,01,07,16,17,22,23,19
大樂透,100000035,2011/05/03,121645050,2432901,145136575,10,15,18,24,28,43,35
大樂透,100000036,2011/05/06,131774150,2635483,80939169,06,22,23,24,36,44,03
大樂透,100000037,2011/05/10,126192300,2523846,99327954,05,12,25,35,38,42,28
大樂透,100000038,2011/05/13,128466250,2569325,125955925,16,19,21,29,36,42,10
大樂透,100000039,2011/05/17,117665700,2353314,150675604,01,03,11,15,26,48,28
大樂透,100000040,2011/05/20,135097450,2701949,186284728,02,33,34,42,44,47,10
大樂透,100000041,2011/05/24,132266800,2645336,216732733,01,16,19,24,25,26,21
大樂透,100000042,2011/05/27,111919450,2238389,61555697,05,10,24,32,43,48,04
大樂透,100000043,2011/05/31,118010100,2360202,91142259,05,09,15,32,38,43,12
大樂透,100000044,2011/06/03,236890350,4737807,283755629,08,12,13,15,35,46,30
大樂透,100000045,2011/06/07,225913900,4518278,224252645,03,08,22,27,31,39,14
大樂透,100000046,2011/06/10,163059750,3261195,238790560,06,10,19,29,37,41,09
大樂透,100000047,2011/06/14,163851500,3277030,274575318,05,17,21,31,33,48,25
大樂透,100000048,2011/06/17,125899700,2517994,69244835,01,02,19,31,47,48,36
大樂透,100000049,2011/06/21,119401250,2388025,101098032,01,10,13,40,42,46,41
大樂透,100000050,2011/06/24,131628950,2632579,140595302,11,19,21,27,38,39,24
大樂透,100000051,2011/06/28,119012900,2380258,154339799,11,13,15,23,27,33,04
大樂透,100000052,2011/07/01,139544400,2790888,196543977,09,23,25,31,44,49,02
大樂透,100000053,2011/07/05,141286450,2825729,225839637,01,02,15,18,28,32,26
大樂透,100000054,2011/07/08,128314100,2566282,140705566,16,18,35,37,43,47,07
大樂透,100000055,2011/07/12,118541200,2370824,137477454,08,24,31,35,37,41,19
大樂透,100000056,2011/07/15,126995900,2539918,69847745,17,23,27,30,43,49,31
大樂透,100000057,2011/07/19,130365150,2607303,106533291,02,17,20,37,47,49,36
大樂透,100000058,2011/07/22,138120100,2762402,157123731,04,05,06,08,22,38,42
大樂透,100000059,2011/07/26,123197200,2463944,139812286,02,08,13,29,35,36,14
大樂透,100000060,2011/07/29,126369000,2527380,69502950,06,19,28,37,38,46,42
大樂透,100000061,2011/08/02,123267150,2465343,97051987,17,24,27,28,42,45,31
大樂透,100000062,2011/08/05,134397850,2687957,136603341,03,20,24,25,28,49,30
大樂透,100000063,2011/08/09,131630550,2632611,171355672,25,27,33,38,40,49,12
大樂透,100000064,2011/08/12,147693200,2953864,201970845,02,12,14,22,40,45,04
大樂透,100000065,2011/08/16,159332750,3186655,248284000,26,30,37,38,42,43,32
大樂透,100000066,2011/08/19,207446100,4148922,317313728,13,18,30,32,41,48,45
大樂透,100000067,2011/08/23,257649200,5152984,383124242,05,23,29,32,36,42,14
大樂透,100000068,2011/08/26,310491100,6209822,470275017,10,31,32,33,43,45,30
大樂透,100000069,2011/08/30,337871150,6757423,559449172,10,12,26,36,37,48,34
大樂透,100000070,2011/09/02,134504800,2690096,73977640,02,05,22,24,30,35,42
大樂透,100000071,2011/09/06,135203550,2704071,103827599,02,09,23,29,38,41,08
大樂透,100000072,2011/09/09,216018200,4320364,278162333,01,08,12,15,36,47,10
大樂透,100000073,2011/09/13,295535300,5910706,474282435,02,08,11,38,41,48,18
大樂透,100000074,2011/09/16,334533750,6690675,556484178,15,23,28,30,36,48,45
大樂透,100000075,2011/09/20,435838650,8716773,689093030,02,25,27,28,34,37,42
大樂透,100000076,2011/09/23,133723800,2674476,73548090,14,16,23,27,28,44,40
大樂透,100000077,2011/09/27,128828550,2576571,107265438,03,09,23,26,31,42,41
大樂透,100000078,2011/09/30,135235250,2704705,134664350,10,11,24,34,44,48,31
大樂透,100000079,2011/10/04,132261500,2645230,170205336,02,08,15,26,29,49,03
大樂透,100000080,2011/10/07,162684650,3253693,220432724,01,06,13,16,30,33,03
大樂透,100000081,2011/10/11,142509550,2850191,145100170,02,06,18,33,34,43,28
大樂透,100000082,2011/10/14,126368400,2527368,69502620,07,08,21,23,26,39,28
大樂透,100000083,2011/10/18,129545800,2590916,101942232,04,08,19,32,44,46,21
大樂透,100000084,2011/10/21,138022650,2760453,140426896,20,33,34,35,41,43,04
大樂透,100000085,2011/10/25,130331000,2606620,160073276,02,05,24,28,33,44,04
大樂透,100000086,2011/10/28,145604200,2912084,198105649,05,15,24,27,33,36,01
大樂透,100000087,2011/11/01,141694550,2833891,234037275,04,07,13,14,21,29,22
大樂透,100000088,2011/11/04,183312050,3666241,283771738,02,07,08,14,21,38,11
大樂透,100000089,2011/11/08,192945700,3858914,336135217,02,11,22,35,39,40,36
大樂透,100000090,2011/11/11,256814000,5136280,409345384,04,19,20,29,32,36,30
大樂透,100000091,2011/11/15,323616300,6472326,505069343,12,19,21,35,42,46,40
大樂透,100000092,2011/11/18,145244600,2904892,79884530,10,11,12,15,16,45,19
大樂透,100000093,2011/11/22,142204500,2844090,148383361,16,21,37,40,41,46,27
大樂透,100000094,2011/11/25,143067350,2861347,156958455,08,10,27,30,36,43,48
大樂透,100000095,2011/11/29,131252900,2625058,72189095,01,07,11,14,35,36,10
大樂透,100000096,2011/12/02,131615250,2632305,105998464,23,27,31,37,39,45,06
大樂透,100000097,2011/12/06,135300100,2706002,143370570,03,13,14,18,22,38,06
大樂透,100000098,2011/12/09,140373300,2807466,166835461,10,37,38,39,40,45,18
大樂透,100000099,2011/12/13,144931500,2898630,202935209,02,23,30,36,44,48,24
大樂透,100000100,2011/12/16,156074650,3121493,241384629,10,31,35,36,41,44,34
大樂透,100000101,2011/12/20,184336500,3686730,294544696,05,07,09,26,27,34,08
大樂透,100000102,2011/12/23,206887850,4137757,346544813,06,17,27,31,40,48,28
大樂透,100000103,2011/12/27,247525400,4950508,418051229,01,08,23,24,30,32,14
大樂透,100000104,2011/12/30,357604600,7152092,532171575,12,13,15,28,30,37,03
大樂透,101000001,2012/01/03,467073350,9341467,670738738,09,19,26,34,38,40,37
大樂透,101000002,2012/01/06,540908850,10818177,819369865,10,14,23,35,41,46,19
大樂透,101000003,2012/01/10,156275800,3125516,149375562,03,21,23,27,45,47,40
大樂透,101000004,2012/01/13,171340800,3426816,99913046,22,36,42,43,46,48,21
大樂透,101000005,2012/01/17,183504400,3670088,140363035,04,10,22,35,42,46,32
大樂透,101000006,2012/01/20,1012424350,20248487,746284117,10,12,22,30,39,44,09
大樂透,101000007,2012/01/24,1230276900,24605538,776652295,08,21,29,38,44,45,20
大樂透,101000008,2012/01/27,735102450,14702049,504306347,03,20,21,22,34,40,44
大樂透,101000009,2012/01/31,453370200,9067404,520103839,01,11,14,15,19,33,42
大樂透,101000010,2012/02/03,392442350,7848847,587356810,05,08,20,32,34,35,17
大樂透,101000011,2012/02/07,440771450,8815429,703111128,07,22,27,33,39,41,13
大樂透,101000012,2012/02/10,577204700,11544094,877544072,05,16,19,29,41,43,37
大樂透,101000013,2012/02/14,833019650,16660393,1154065061,02,11,19,21,33,45,40
大樂透,101000014,2012/02/17,1501993850,30039877,1712238207,14,15,26,30,38,44,19
大樂透,101000015,2012/02/21,163221400,3264428,89771770,02,21,32,39,42,46,19
大樂透,101000016,2012/02/24,174471100,3489422,134297667,02,06,13,15,17,43,04
大樂透,101000017,2012/02/28,144697000,2893940,158254360,02,30,32,36,43,47,49
大樂透,101000018,2012/03/02,184193150,3683863,214872217,02,06,15,21,31,45,24
大樂透,101000019,2012/03/06,204863600,4097272,276113373,02,05,17,20,25,48,14
大樂透,101000020,2012/03/09,230951550,4619031,330212799,10,21,41,44,45,48,32
大樂透,101000021,2012/03/13,241718600,4834372,400332436,06,24,46,47,48,49,40
大樂透,101000022,2012/03/16,306430400,6128608,502593635,26,27,28,30,31,43,08
大樂透,101000023,2012/03/20,334714800,6694296,569883813,04,05,07,13,26,46,24
大樂透,101000024,2012/03/23,148566150,2971323,81711382,22,31,36,37,43,44,11
大樂透,101000025,2012/03/27,148150900,2963018,122209066,16,18,23,27,28,29,19
大樂透,101000026,2012/03/30,160035750,3200715,155481884,01,20,21,28,36,38,30
大樂透,101000027,2012/04/03,158395950,3167919,196634058,08,22,23,39,44,47,36
大樂透,101000028,2012/04/06,172241900,3444838,235228885,04,05,14,36,37,40,25
大樂透,101000029,2012/04/10,190568300,3811366,290397961,06,19,27,31,33,42,13
大樂透,101000030,2012/04/13,200024300,4000486,331901770,01,04,09,20,25,35,43
大樂透,101000031,2012/04/17,207427800,4148556,381047214,19,23,25,26,31,43,10
大樂透,101000032,2012/04/20,137599450,2751989,75679697,02,03,25,44,45,48,31
大樂透,101000033,2012/04/24,132371600,2647432,104687036,09,14,19,21,39,47,11
大樂透,101000034,2012/04/27,134453450,2689069,136828285,13,22,24,35,40,45,37
大樂透,101000035,2012/05/01,137104500,2742090,169857849,05,07,21,22,31,43,04
大樂透,101000036,2012/05/04,152432750,3048655,209331885,04,11,17,23,31,39,14
大樂透,101000037,2012/05/08,131656650,2633133,147710301,06,23,24,25,29,30,47
大樂透,101000038,2012/05/11,137287200,2745744,85556223,10,22,29,30,33,37,27
大樂透,101000039,2012/05/15,129547250,2590945,102987055,01,30,35,44,47,49,46
大樂透,101000040,2012/05/18,129335350,2586707,133905490,13,23,25,31,39,46,41
大樂透,101000041,2012/05/22,135150600,2703012,166877274,01,08,13,18,28,49,06
大樂透,101000042,2012/05/25,151188100,3023762,211419772,01,17,22,26,33,40,11
大樂透,101000043,2012/05/29,118179500,2363590,64998725,05,22,38,43,46,49,13
大樂透,101000044,2012/06/01,130914950,2618299,147677525,04,18,31,34,39,44,49
大樂透,101000045,2012/06/05,124776650,2495533,77413275,11,13,16,35,40,49,39
大樂透,101000046,2012/06/08,130077400,2601548,140736120,01,09,24,45,46,49,12
大樂透,101000047,2012/06/12,107357750,2147155,63827073,03,21,29,33,35,40,45
大樂透,101000048,2012/06/15,125783950,2515679,103234828,09,15,23,38,47,49,36
大樂透,101000049,2012/06/19,175652200,3513044,263747616,01,05,17,19,26,46,47
大樂透,101000050,2012/06/22,255493150,5109863,434016907,06,24,28,36,38,44,08
大樂透,101000051,2012/06/26,164493100,3289862,190471205,01,06,07,12,16,41,49
大樂透,101000052,2012/06/29,164388050,3287761,232877493,09,11,30,36,39,45,26
大樂透,101000053,2012/07/03,172417800,3448356,280315779,11,18,21,34,41,49,47
大樂透,101000054,2012/07/06,200311500,4006230,343445727,04,11,18,19,27,31,24
大樂透,101000055,2012/07/10,218400150,4368003,381167489,03,16,26,28,31,41,45
大樂透,101000056,2012/07/13,253798200,5075964,459839011,08,15,28,35,41,46,11
大樂透,101000057,2012/07/17,290888700,5817774,531647812,17,19,22,25,30,37,31
大樂透,101000058,2012/07/20,397087950,7941759,655006834,11,14,22,34,41,44,27
大樂透,101000059,2012/07/24,562290200,11245804,838138979,05,11,21,24,37,39,13
大樂透,101000060,2012/07/27,144542400,2890848,148683199,05,07,09,22,27,34,45
大樂透,101000061,2012/07/31,138113800,2762276,75962590,01,24,28,33,43,44,31
大樂透,101000062,2012/08/03,123753350,2475067,100611268,13,14,18,27,29,44,21
大樂透,101000063,2012/08/07,131120650,2622413,133493193,12,23,28,29,43,47,26
大樂透,101000064,2012/08/10,140632700,2812654,169144868,01,03,14,24,26,45,38
大樂透,101000065,2012/08/14,140148300,2802966,206707709,02,19,27,31,38,49,32
大樂透,101000066,2012/08/17,144375750,2887515,235863423,07,38,39,43,47,48,29
大樂透,101000067,2012/08/21,161912450,3238249,285332912,06,29,40,44,46,47,33
大樂透,101000068,2012/08/24,162280950,3245619,330106430,07,34,35,42,43,47,29
大樂透,101000069,2012/08/28,178395500,3567910,366561630,01,03,06,30,38,41,46
大樂透,101000070,2012/08/31,201563550,4031271,420394461,18,28,31,34,36,45,42
大樂透,101000071,2012/09/04,232294350,4645887,483217989,10,21,32,36,40,48,09
大樂透,101000072,2012/09/07,276774250,5535485,570648193,07,17,19,24,30,44,31
大樂透,101000073,2012/09/11,127047150,2540943,69875932,03,04,21,30,31,48,15
大樂透,101000074,2012/09/14,125558000,2511160,139486818,20,31,32,33,37,38,39
大樂透,101000075,2012/09/18,123288250,2465765,67808537,12,13,18,39,44,48,35
大樂透,101000076,2012/09/21,137414100,2748282,104643838,22,29,30,36,37,42,09
大樂透,101000077,2012/09/25,206829100,4136582,274329401,18,19,34,35,45,49,16
大樂透,101000078,2012/09/28,283427600,5668552,465297478,04,06,22,41,42,47,18
大樂透,101000079,2012/10/02,358438450,7168769,673644121,01,03,07,09,28,40,45
大樂透,101000080,2012/10/05,434323350,8686467,793348793,09,17,18,33,44,47,08
大樂透,101000081,2012/10/09,637935650,12758713,1006264514,08,15,18,30,31,41,45
大樂透,101000082,2012/10/12,127273200,2545464,70000260,05,11,12,30,43,48,15
大樂透,101000083,2012/10/16,128248100,2564962,145470619,02,03,28,35,44,45,36
大樂透,101000084,2012/10/19,133140100,2662802,73227055,13,25,27,39,45,49,11
大樂透,101000085,2012/10/23,127296300,2545926,100900084,02,07,19,20,25,46,43
大樂透,101000086,2012/10/26,133881700,2677634,142051421,01,17,20,28,32,41,13
大樂透,101000087,2012/10/30,115445250,2308905,136612881,10,14,20,25,36,46,02
大樂透,101000088,2012/11/02,125151650,2503033,73004752,04,18,24,36,37,38,31
大樂透,101000089,2012/11/06,125667500,2513350,96680469,08,13,41,42,47,48,29
大樂透,101000090,2012/11/09,134847000,2696940,135630339,09,25,31,37,38,45,21
大樂透,101000091,2012/11/13,129966600,2599332,158707935,02,11,14,22,25,31,26
大樂透,101000092,2012/11/16,143290750,2865815,195402330,17,18,32,33,41,42,12
大樂透,101000093,2012/11/20,122432400,2448648,67337820,06,20,23,24,27,34,16
大樂透,101000094,2012/11/23,120581100,2411622,138291103,02,03,04,14,18,46,25
大樂透,101000095,2012/11/27,115574400,2311488,63565920,05,09,13,18,19,31,32
大樂透,101000096,2012/11/30,124076950,2481539,97456277,05,18,26,31,37,43,08
大樂透,101000097,2012/12/04,135055300,2701106,128504522,02,23,29,30,41,43,16
大樂透,101000098,2012/12/07,172056750,3441135,180349443,08,11,13,19,23,28,49
大樂透,101000099,2012/12/11,143014900,2860298,208226593,05,12,14,22,38,44,25
大樂透,101000100,2012/12/14,162683550,3253671,244345962,08,11,17,21,28,49,37
大樂透,101000101,2012/12/18,152644650,3052893,275568351,05,07,10,15,19,44,49
大樂透,101000102,2012/12/21,135293800,2705876,74411590,13,17,22,25,31,48,26
大樂透,101000103,2012/12/25,125201950,2504039,100219694,12,18,25,32,41,47,07
大樂透,101000104,2012/12/28,137246450,2744929,138718394,05,14,18,28,37,42,19
大樂透,102000001,2013/01/01,114166550,2283331,151651086,03,04,22,32,33,49,21
大樂透,102000002,2013/01/04,129176100,2583522,75219669,01,07,24,31,35,47,21
大樂透,102000003,2013/01/08,125268450,2505369,98329546,05,06,14,19,27,33,31
大樂透,102000004,2013/01/11,140929600,2818592,134797358,01,10,24,33,44,48,37
大樂透,102000005,2013/01/15,140047200,2800944,167434144,02,08,32,34,44,46,14
大樂透,102000006,2013/01/18,148608850,2972177,204819647,22,27,30,33,37,46,24
大樂透,102000007,2013/01/22,150262500,3005250,240939717,02,14,23,25,31,47,48
大樂透,102000008,2013/01/25,175090250,3501805,288202948,02,04,11,18,48,49,38
大樂透,102000009,2013/01/29,132704450,2654089,79204938,03,07,31,32,34,43,41
大樂透,102000010,2013/02/01,150791650,3015833,113675550,01,26,28,37,39,46,03
大樂透,102000011,2013/02/05,155100100,3102002,151780328,08,15,19,25,30,38,06
大樂透,102000012,2013/02/08,433932000,8678640,338662600,04,11,22,26,38,47,13
大樂透,102000013,2013/02/09,919721900,18394438,704271885,05,11,17,22,30,34,10
大樂透,102000014,2013/02/10,855837950,17116759,470710872,09,10,12,21,31,35,19
大樂透,102000015,2013/02/11,891091600,17821832,490100380,06,16,40,45,46,48,31
大樂透,102000016,2013/02/12,700476950,14009539,692780742,03,13,19,24,27,38,40
大樂透,102000017,2013/02/15,753036750,15060735,514170212,02,08,17,30,34,40,26
大樂透,102000018,2013/02/19,617789950,12355799,612115818,07,23,24,28,32,40,08
大樂透,102000019,2013/02/22,205037400,4100748,112770570,07,09,17,25,28,35,36
大樂透,102000020,2013/02/26,171753300,3435066,140320025,08,15,21,30,36,39,17
大樂透,102000021,2013/03/01,163029850,3260597,180523557,01,26,34,35,36,37,07
大樂透,102000022,2013/03/05,166139150,3322783,225890748,05,24,30,35,36,38,11
大樂透,102000023,2013/03/08,145846650,2916933,80215657,12,13,16,29,44,45,30
大樂透,102000024,2013/03/12,140938400,2818768,111361473,16,20,35,46,47,49,31
大樂透,102000025,2013/03/15,145017100,2900342,147459311,05,13,23,37,43,44,26
大樂透,102000026,2013/03/19,130862350,2617247,147057911,01,12,25,37,39,40,18
大樂透,102000027,2013/03/22,131164550,2623291,153309323,05,07,13,23,24,30,01
大樂透,102000028,2013/03/26,121445300,2428906,66794915,01,09,20,28,39,42,47
大樂透,102000029,2013/03/29,125689250,2513785,96983537,02,03,08,15,24,46,36
大樂透,102000030,2013/04/02,124928850,2498577,122921031,11,15,20,23,26,35,31
大樂透,102000031,2013/04/05,112082300,2241646,144445407,04,07,13,17,21,35,33
大樂透,102000032,2013/04/09,119644300,2392886,65804365,07,16,35,45,47,48,39
大樂透,102000033,2013/04/12,129311400,2586228,100202449,01,03,18,22,29,32,21
大樂透,102000034,2013/04/16,133213900,2664278,135692894,06,18,40,43,45,48,24
大樂透,102000035,2013/04/19,142170000,2843400,168725165,03,36,37,40,42,48,17
大樂透,102000036,2013/04/23,156385050,3127701,216510215,12,15,29,31,36,45,40
